TMDB_ID	Adult	Budget	Genre_ID	Genre_Name	IMDB_ID	Movie_Name	Language	Synopsis	Popularity	Production_Company_IDs	Production_Company_Names	Production_Country_Names	Release_Date	Running_Time	Vote_Count	Vote_Average	Revenue	Tagline	Director	Cast	Screenplay	DOP	Editor	Music_Composer	Assistant_Director
50652	false	2000000	35,10751,10770,	Comedy,Family,TV Movie,	tt1572008	A Nanny for Christmas	en	Ally (Emmanuelle Vaugier) is a smart young career woman who needs a new job. Samantha (Cynthia Gibb) is a busy Beverly Hills advertising executive/mom whose too-well-mannered kids need some fun in their lives. And Danny Donner (Dean Cain) is the tough-guy owner of a chocolate company who wants a major ad campaign immediately. Could it all somehow lead to the Christmas that changes everyone's lives forever? Richard Ruccolo, Sierra McCormick, Jared Gilmore and Sarah Thompson co-star in this surprising comedy about little white lies, big holiday wishes, and a woman who may just find love in the most unexpected places by becoming A NANNY FOR CHRISTMAS.	5.425	7119,	Hybrid,	US,	2010-11-23	88	37	5.2	0	Sometimes great gifts come in unexpected packages	Michael Feifer,	Emmanuelle Vaugier,Sierra McCormick,Jared Gilmore,Cynthia Gibb,Richard Ruccolo,Sarah Thompson,Dean Cain,Michael Ciminera,Katie Condidorio,Richard Gnolfo,	Michael Ciminera,			Chad Rehmann,	
50671	false	20000000	53,9648,	Thriller,Mystery,	tt1334102	The Resident	en	Juliet, a beautiful doctor, has found the perfect New York apartment to start a new life after separating from her husband. It's got spacious rooms, a spectacular view, and a handy, handsome landlord. But there are secrets behind every wall and terror in every room as Juliet gets the unnerving feeling that she is not alone.	11.004	1314,11448,	Hammer Film Productions,Exclusive Media,	GB,US,	2011-02-10	91	346	5.6	0	She Thought She Was Living Alone	Antti Jokinen,	Hilary Swank,Jeffrey Dean Morgan,Christopher Lee,Lee Pace,Aunjanue Ellis,Sean Rosales,Deborah Martinez,Sheila Ivy Traister,Michael Showers,Nana Visitor,Arron Shiver,Michael Badalucco,Michael Massee,Penny Balfour,Mark Morocco,Brian Brightman,	Robert Orr,	Guillermo Navarro,	Bob Murawski,Stuart Levy,	John Ottman,	
50698	false	1000000	53,27,	Thriller,Horror,	tt1703199	Grave Encounters	en	A crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. They search for evidence of paranormal activity as they shoot what ends up becoming their final episode.	9.67	52207,6448,12881,	Digital Interference Productions,Darclight,Twin Engine Films,	,,,	2011-09-09	92	840	6.1	0	They Were Searching For Proof.  They Found it.	Colin Minihan,Stuart Ortiz,	Sean Rogerson,Juan Riedinger,Ashleigh Gryzko,Mackenzie Gray,Arthur Corber,Ben Wilkinson,Michele Cummins,Luis Javier,Shawn Macdonald,Merwin Mondesir,Bob Rathie,Fred Keating,		Tony Mirza,	Colin Minihan,Stuart Ortiz,		
50723	false	0	12,28,16,	Adventure,Action,Animation,	tt1703048	劇場版 NARUTO -ナルト- 疾風伝 ザ・ロストタワー	ja	Assigned on a mission to capture Mukade, a missing-nin, Naruto Uzumaki sets out for the once glorious historic ruins of \	8.779	882,3034,2918,3234,6451,2883,1778,	Toho Company,TV Tokyo,Shueisha,Pierrot,Bandai,Aniplex,Dentsu,	JP,JP,JP,JP,,JP,JP,	2010-07-31	85	103	6.9	0		Masahiko Murata,	Kazuhiko Inoue,Chie Nakamura,Junko Takeuchi,Toshiyuki Morikawa,Satoshi Hino,Rikiya Koyama,Nobuaki Fukuda,Kenji Hamada,Keiko Nemoto,Saori Hayami,Yumi Touma,Yuuko Kobayashi,Fujiko Takimoto,Mutsumi Tamura,Mayuki Makiguchi,					
50725	false	19000000	35,18,10749,	Comedy,Drama,Romance,	tt0810922	Take Me Home Tonight	en	Recent MIT grad Matt Franklin should be well on his way to a successful career at a Fortune 500 company, but instead he rebels against maturity by taking a job at a video store. Matt rethinks his position when his unrequited high-school crush, Tori, walks in and invites him to an end-of-summer party. With the help of his twin sister and his best friend, Matt hatches a plan to change the course of his life.	11.744	134,23,7295,19855,	Rogue Pictures,Imagine Entertainment,Relativity Media,Internationale Filmproduktion Blackbird Dritte,	,US,US,,	2011-03-04	97	419	6.1	6928068	Best. Night. Ever.	Michael Dowse,	Topher Grace,Anna Faris,Dan Fogler,Teresa Palmer,Michelle Trachtenberg,Michael Biehn,Chris Pratt,Jeanie Hackett,Lucy Punch,Demetri Martin,Michael Ian Black,Bob Odenkirk,Angie Everhart,Jay Jablonski,Edwin Hodge,Nathalie Kelley,Robert Hoffman,Ryan Bittle,Seth Gabel,Candace Kroslak,Wade Allain-Marcus,Bruce Nelson,James Sharpe,Clement von Franckenstein,Jennifer Sommerfeld,Dustin Leighton,Meghan Stansfield,Ginnifer Goodwin,	Jackie Filgo,Jeff Filgo,	Terry Stacey,	Lee Haxall,	Trevor Horn,	
50737	false	0	9648,80,18,53,	Mystery,Crime,Drama,Thriller,	tt1668191	Av Mevsimi	tr	Veteran homicide cop Ferman (Şener Şen) and his hot-headed partner İdris (Cem Yılmaz) team up with rookie cop and anthropology major Hasan (Okan Yalabık) to investigate the murder of a young woman. The suspects include her conservative family, who might have killed her for honor, her drug-dealing boyfriend and aged billionaire Battal (Çetin Tekindor) who had taken the victim as his second wife.	5.56	75406,42712,	Pro Film,Fida Film,	,,	2010-12-02	144	75	6.9	0	The lives of three homicide detectives are turned upside-down during a murder investigation.	Yavuz Turgul,	Şener Şen,Çetin Tekindor,Cem Yılmaz,Melisa Sözen,Okan Yalabık,Engin Sahin,Ece Yüksel,		Uğur İçbak,	Ismail 'Niko' Canlisoy,	Tamer Çıray,	
50777	false	6500000	18,	Drama,	tt1637691	खेलें हम जी जान से	hi	1930, British India: In the province of undivided Bengal lies the sleepy, peaceful port of Chittagong. In this unassuming little town a revolution is about to begin; a revolution which will forever wake all of Chittagong and inspire the entire nation.	1.657	3119,2320,	Ashutosh Gowariker Productions,UTV Motion Pictures,	IN,IN,	2010-12-03	180	5	4.8	710000		Ashutosh Gowariker,	Abhishek Bachchan,Deepika Padukone,Sikander Kher,Maninder Singh,Feroz Wahid Khan,Shreyas Pandit,Vishakha Singh,Samrat Mukerji,Vikramjeet Virk,Monty Munford,Amin Gazi,Ram Sethi,Palash Muchhal,Mohsin Khan,	Ashutosh Gowariker,Raoul Randolf,	Kiran Deohans,	Dilip Deo,	Sohail Sen,	Rajkumar Bhagavant,Chaitanya Chopra,Prachi Patel,
50780	false	21000000	18,	Drama,	tt1321860	The Beaver	en	Suffering from a severe case of depression, toy company CEO Walter Black (Mel Gibson) begins using a beaver hand puppet to help him open up to his family. With his father seemingly going insane, adolescent son Porter (Anton Yelchin) pushes for his parents to get a divorce. Jodie Foster directs and co-stars as Walter's wife in this dark comedy that also features Riley Thomas Stewart and Jennifer Lawrence.	9.089	10039,491,6735,6736,	Anonymous Content,Summit Entertainment,Participant Media,Imagenation Abu Dhabi FZ,	US,US,US,,	2011-02-11	91	553	6.4	970816	He's here to save Walter's life.	Jodie Foster,	Mel Gibson,Jodie Foster,Jennifer Lawrence,Anton Yelchin,Zachary Booth,Riley Thomas Stewart,Kelly Coffield Park,Cherry Jones,Jeff Corbett,Baylen Thomas,Sam Breslin Wright,Michael Rivera,Kris Arnold,Elizabeth Kaledin,Matt Lauer,Jon Stewart,Terry Gross,Folake Olowofoyeku,Lorna Guity Pruce,Bill Massof,	Kyle Killen,	Hagen Bogdanski,	Lynzee Klingman,		
50837	false	0	18,53,	Drama,Thriller,	tt1441326	Martha Marcy May Marlene	en	After several years of living with a cult, Martha finally escapes and calls her estranged sister, Lucy, for help. Martha finds herself at the quiet Connecticut home Lucy shares with her new husband, Ted, but the memories of what she experienced in the cult make peace hard to find. As flashbacks continue to torment her, Martha fails to shake a terrible sense of dread, especially in regard to the cult's manipulative leader.	10.627	10056,10057,10058,10059,26952,	Cunningham & Maybach Films,FilmHaven Entertainment,BorderLine Films,This Is That Productions,Maybach Film Productions,	,,US,,,	2011-10-21	101	448	6.7	3538446	You can get away. But you can never escape.	Sean Durkin,	Elizabeth Olsen,John Hawkes,Sarah Paulson,Hugh Dancy,Brady Corbet,Maria Dizzia,Julia Garner,Louisa Krause,Christopher Abbott,Adam David Thompson,Gregg Burton,Allen McCullough,Lauren Molina,Tobias Segal,	Sean Durkin,	Jody Lee Lipes,	Zachary Stuart-Pontier,	Saunder Jurriaans,Danny Bensi,	
50838	false	0	9648,53,	Mystery,Thriller,	tt1316622	Wrecked	en	A man awakens in a car wreck at the bottom of a steep cliff. He can't remember who he is or how he got there, but a report over the radio fills in some of the blanks, as it describes a violent bank robbery and names a perpetrator who happens to be sitting dead in the back seat.	9.937	7775,24178,8582,11567,806,	Independent Edge Films,Three-Seven Entertainment,Canadian Film or Video Production Tax Credit Fund (CPTC),Province of British Columbia Film Incentive BC,Téléfilm Canada,	CA,,CA,,CA,	2011-04-01	86	188	5.3	8020	When your mind is a mystery.  You can survive the wilderness. But can you escape your past?	Michael Greenspan,	Adrien Brody,Caroline Dhavernas,Ryan Robbins,Adrian Holmes,Adrian G. Griffiths,Lloyd Adams,Mark McConchie,Jacob Blair,		James Liston,	Wiebke von Carolsfeld,	Michael Brook,	
50839	false	3500000	53,18,	Thriller,Drama,	tt1615147	Margin Call	en	A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis.	10.615	46225,14861,6692,14862,	Untitled Entertainment,Before the Door Pictures,Benaroya Pictures,Washington Square Films,	US,,US,US,	2011-09-28	107	966	6.8	19504039	Be first. Be smarter. Or cheat.	J.C. Chandor,	Kevin Spacey,Paul Bettany,Jeremy Irons,Zachary Quinto,Ashley Williams,Demi Moore,Simon Baker,Penn Badgley,Mary McDonnell,Stanley Tucci,Aasif Mandvi,Susan Blackwell,Maria Dizzia,	J.C. Chandor,	Frank G. DeMarco,	Pete Beaudreau,	Nathan Larson,	
50848	false	4600000	18,35,10749,	Drama,Comedy,Romance,	tt1646974	Le Nom des gens	fr	Bahia Benmahmoud, a free-spirited young woman, has a particular way of seeing political engagement, as she doesn't hesitate to sleep with those who don't agree with her to convert them to her cause - which is a lot of people, as all right-leaning people are concerned. Generally, it works pretty well. Until the day she meets Arthur Martin, a discreet forty-something who doesn't like taking risks. She imagines that with a name like that, he's got to be slightly fascist. But names are deceitful and appearances deceiving.	5.653	7694,8350,6586,104,	Delante Films,TF1 Droits Audiovisuels,TPS Star,Canal+,	,FR,FR,FR,	2010-11-24	100	185	7.4	0	Make love, not war	Michel Leclerc,	Jacques Gamblin,Sara Forestier,Zinedine Soualem,Jacques Boudet,Carole Franck,Michèle Moretti,Julia Vaidis-Bogard,Nabil Massad,Zakariya Gouram,Adrien Stoclet,Camille Gigot,Laura Genovino,Rose Marit,Yann Goven,Camille Chalons,Delphine Baril,Georges Benoît,		Vincent Mathias,	Nathalie Hubert,		
50875	false	2000000	18,53,	Drama,Thriller,	tt1562568	Higher Ground	en	Vera Farmiga's directorial debut, HIGHER GROUND, depicts the landscape of a tight-knit spiritual community thrown off-kilter when one of their own begins to question her faith. Inspired by screenwriter Carolyn S. Briggs' memoir This Dark World, the film tells the story of a thoughtful woman's struggles with belief, love, and trust - in human relationships as well as in God.	4.791				2011-08-26	109	26	6.1	841733		Vera Farmiga,	Vera Farmiga,Donna Murphy,Dagmara Domińczyk,John Hawkes,Joshua Leonard,Nina Arianda,Taissa Farmiga,Taylor Schwencke,Boyd Holbrook,Norbert Leo Butz,Bill Irwin,Michael Chernus,Ebon Moss-Bachrach,Sean Mahon,Jack Gilpin,Molly Hawkey,					
50938	false	0	18,10749,35,	Drama,Romance,Comedy,	tt1725995	กวน มึน โฮ	th	Just like thousands of Thai couples, during the 9 days holiday of Songkran festival, a guy and a girl choose to visit Korea for their own specific reasons. They did not start the trip to go together, but end up returning back home together	3.766	5369,	GMM Tai Hub (GTH),	TH,	2010-08-19	125	19	7.3	0	Time for ho-mantic	Banjong Pisanthanakun,	Chantavit Dhanasevi,Nuengthida Sophon,Pongsatorn Jongwilas,Warattaya Nilkuha,					
50990	false	0			tt1380174	Paha perhe	fi	Bad Family (Finnish: Paha perhe) is a 2010 Finnish drama/black comedy film written and directed by Aleksi Salmenperä and produced by Aki Kaurismäki. The film tells the story of an overly protective and controlling father who suspects incest is taking place between his own son and daughter. These growing suspicions and concerns cause the father to become delusional and unrelenting in his quest to end the love affair between his children.  Distributed domestically by Sandrew Metronome, Bad Family was theatrically released in Finland on January 29, 2010. From February 14 to February 21, 2010, it was screened at the 60th Berlin International Film Festival	4.538				2010-01-29	95	8	6.4	0		Aleksi Salmenperä,	Ville Virtanen,Lauri Tilkanen,Pihla Viitala,Ismo Kallio,					
51017	false	25000000	35,18,	Comedy,Drama,	tt1787759	Madea's Big Happy Family	en	Shirley has important news for her family, but she has five grown children with different lifestyles and finds it difficult to get them and the kids all together. So in steps Madea, the Matriarch General, to put the family's life in perspective with a hilarious twist on financial difficulties, drugs and, most important, family secrets. The next generation has a lot to learn. In her own way, Madea expresses how deliverance won't change you to be someone else, but will allow you to be who you really are.	6.698	35,	Lions Gate Films,	US,	2011-04-22	106	88	7.0	53213633		Tyler Perry,	Tyler Perry,Lauren London,Shannon Kane,Cassi Davis,Philip Anthony-Rodriguez,Loretta Devine,Shad Moss,Tamela Mann,David Mann,Teyana Taylor,Rodney Perry,Natalie Desselle,Isaiah Mustafa,Steven Wash Jr.,Tamela J. Mann,Maury Povich,Stephen Caudill,Chandra Currelley-Young,Palmer Williams Jr.,Yakini Horn,			Maysie Hoy,	Aaron Zigman,	
51052	false	10000000	18,16,10751,35,	Drama,Animation,Family,Comedy,	tt1430607	Arthur Christmas	en	Each Christmas, Santa and his vast army of highly trained elves produce gifts and distribute them around the world in one night. However, when one of 600 million children to receive a gift from Santa on Christmas Eve is missed, it is deemed ‘acceptable’ to all but one – Arthur. Arthur Claus is Santa’s misfit son who executes an unauthorized rookie mission to get the last present half way around the globe before dawn on Christmas morning.	12.751	5,297,2251,34,	Columbia Pictures,Aardman Animations,Sony Pictures Animation,Sony Pictures,	US,GB,US,US,	2011-11-10	97	830	6.7	0	Ever wonder how 2 Billion presents get delivered all in 1 night?	Sarah Smith,	James McAvoy,Hugh Laurie,Bill Nighy,Jim Broadbent,Imelda Staunton,Ashley Jensen,Marc Wootton,Laura Linney,Eva Longoria,Ramona Marquez,Michael Palin,Dominic West,Joan Cusack,Sanjeev Bhaskar,Robbie Coltrane,Rhys Darby,Jane Horrocks,Iain McKee,Andy Serkis,Peter Baynham,Stewart Lee,Kevin Eldon,Danny John-Jules,Bronagh Gallagher,Rich Fulcher,Cody Cameron,Kevin Cecil,Emma Kennedy,Sarah Smith,Pete Jack,Seamus Malone,Kris Pearn,Alan Short,Adam Tandy,Seeta Indrani,Finlay Duff,Ryan Patrick Donahoe,Rich Hall,Clint Dyer,Donnie Long,Jerry Lambert,David Schneider,Deborah Findlay,Ian Ashpitel,Julia Davis,Kerry Shale,Tamsin Greig,Alistair McGowan,David Menkin,Naomi McDonald,Seeta Indrani,Alistair McGowan,Tamsin Greig,	Peter Baynham,Sarah Smith,		John Carnochan,James Cooper,	Harry Gregson-Williams,	
51071	false	0	53,	Thriller,	tt1533818	L'homme qui voulait vivre sa vie	fr	Paul Exben is a success story – partner in one of Paris's most exclusive law firms, big salary, big house, glamorous wife and two sons straight out of a Gap catalog. But when he finds out that Sarah, his wife, is cheating on him with Greg Kremer, a local photographer, a rush of blood provokes Paul into a fatal error.	5.035	6896,	EuropaCorp,	FR,	2010-11-03	114	94	6.3	0	Getting the Life You Want Means Losing the Life You Have.	Eric Lartigau,	Romain Duris,Marina Foïs,Catherine Deneuve,Niels Arestrup,Branka Katić,Eric Ruf,Enzo Caçote,Luka Antic,Rachel Berger,Esteban Carvajal-Alegria,					
51072	false	0	35,10749,	Comedy,Romance,	tt1529569	De vrais mensonges	fr	A hairdresser forwards a passionate love letter to her widowed mother.	4.845	7250,12389,356,28401,	Trinity Filmed Entertainment,Les Films Pelléas,TF1 Films Production,Tovo Films,	,FR,FR,,	2010-12-08	105	79	5.9	0	Love. Hard to find. Easy to fake.	Pierre Salvadori,	Audrey Tautou,Sami Bouajila,Nathalie Baye,Stéphanie Lagarde,Judith Chemla,Daniel Duval,Cécile Boland,Didier Brice,Yilin Yang,Lan Qui,Patrice Bouret,			Isabelle Devinck,		
51090	false	8000000	35,10749,	Comedy,Romance,	tt1594503	L'Age de raison	fr	The day she turns 40, Marguerite Flora, a successful rep for a nuclear power company, begins receiving letters she'd sent to herself at age seven. The letters tell her what to do if her life hasn't turned out the way she thought it should, when she was living in poverty with her mother and brother in a small village in southern France. She decides to go back to her birthplace to get the lawyer to stop the letters, but also to visit her childhood sweetheart and her long-forgotten brother, in order to find peace within herself.	4.899	1666,2908,11773,6301,12392,311,5381,20897,11921,310,104,83,792,7131,7455,57752,	Rhône-Alpes Cinéma,Mars Distribution,Artémis Productions,CinéCinéma,Région Rhône-Alpes,PROCIREP,Backup Media,Uni Étoile 7,Le Tax Shelter du Gouvernement Fédéral de Belgique,Centre national du cinéma et de l'image animée,Canal+,France 2 Cinéma,RTBF,France Télévisions,Cinémage 4,Nord-Ouest Films,	FR,FR,BE,,,FR,FR,,BE,FR,FR,FR,BE,FR,FR,FR,	2010-07-28	89	74	5.4	0		Yann Samuell,	Sophie Marceau,Jonathan Zaccaï,Marton Csokas,Michel Duchaussoy,Thierry Hancisse,Déborah Marique,Emmanuelle Grönvold,Juliette Chappey,Roméo Lebeaut,Jarod Legrand,Alexis Michalik,Raphaël Devedjian,Emmanuel LeMire,Christopher Tram,Jacky Ribault,Franck Adrien,Jérémie Chaplain,Anne Robert,Clara Guipont,Christophe Rossignon,Mireille Séguret,Antoine Roch,Henri Bourgon,Bernard Gerland,Virginie Robert,			Andrea Sedláčková,	Cyrille Aufort,	
51162	false	30000000	16,10751,	Animation,Family,	tt1449283	Winnie the Pooh	en	During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Pooh convinces Tigger, Rabbit, Piglet, Owl, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named \	15.889	6125,2,	Walt Disney Animation Studios,Walt Disney Pictures,	US,US,	2011-04-13	63	516	6.9	14460000	Oh Pooh.	Stephen J. Anderson,Don Hall,	John Cleese,Jim Cummings,Bud Luckey,Craig Ferguson,Travis Oates,Kristen Anderson-Lopez,Jack Boulter,Wyatt Hall,Tom Kenny,Huell Howser,Lisa Linder,Robert Lopez,		Julio Macat,	Lisa Linder,	Henry Jackman,	
51170	false	0	12,16,10751,35,	Adventure,Animation,Family,Comedy,	tt1646926	Open Season 3	en	Boog, Elliot, and their forest friends return with an all-new adventure, this time in a Big Top Circus! The comedy begins when Boog's pals choose their family obligations over the annual guy's trip, and a disappointed Boog decides to take a trip of his own, which leads him right into the middle of a circus ring...literally. When he switches places with a devious look-a-like circus grizzly and falls for an alluring Russian troupe member, he'll come to realize that maybe you don't have to choose between family and friendship after all.	12.842	2251,2787,	Sony Pictures Animation,Reel FX Creative Studios,	US,,	2010-01-25	75	300	5.5	0	Boog and Elliot are Back and the Fur is Going to Fly!	Cody Cameron,	Matthew J. Munn,Nika Futterman,Maddie Taylor,Karley Scott Collins,Ciara Bravo,Dana Snyder,Cody Cameron,Steve Schirripa,Sean Mullen,Crispin Glover,André Sogliuzzo,Danny Mann,Harrison Fahn,Melissa Sturm,Jeff Bennett,Georgia Engel,Fred Stoller,Michelle Murdocca,Ashley Lambert,			Arthur D. Noda,Jimmy Sandoval,	Jeff Cardoni,	
